a_year,a_ref,v_id,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype
2017,2990,1,1,Motorcyclist,Male,45-54,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,2991,2,1,Pedal cyclist,Male,45-54,Slightly injured,,,Other,,,Pedal cycle
2017,2992,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,2993,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car (used as taxi)
2017,2993,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car (used as taxi)
2017,2994,2,1,Vehicle passenger - front,Male,55-64,Slightly injured,,,Other,,,Car
2017,2994,2,2,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,2995,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,2996,0,1,Pedestrian,Male,Under 10,Slightly injured,,,Other,,,
2017,2997,2,1,Motorcyclist,Male,35-44,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,2998,2,1,Pedal cyclist,Male,Under 10,Slightly injured,,,Other,,,Pedal cycle
2017,2999,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3000,1,1,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2017,3001,1,1,Driver,Male,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Goods exceeding 3.5 tonnes but less than 7.5 tonnes
2017,3002,0,1,Pedestrian,Male,45-54,Slightly injured,,,Other,,,
2017,3003,1,1,Motorcyclist,Male,35-44,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,3004,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3005,2,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,3006,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3006,2,2,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3006,1,3,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2017,3006,1,4,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2017,3007,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3008,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,3009,1,1,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2017,3010,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3011,1,1,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2017,3012,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3012,2,2,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3012,1,3,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2017,3012,1,4,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2017,3012,1,5,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2017,3013,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3014,1,1,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2017,3014,1,2,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2017,3015,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3016,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3017,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3018,2,1,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car (used as taxi)
2017,3019,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3020,0,1,Pedestrian,Male,Under 10,Fatal,Unknown or other,Unknown / other,Other,Not a bus or coach passenger,No,
2017,3021,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,3021,2,2,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,3022,2,1,Pedal cyclist,Male,35-44,Fatal,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,3022,3,2,Pedal cyclist,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,3022,4,3,Pedal cyclist,Male,25-34,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,3022,5,4,Pedal cyclist,Female,25-34,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,3023,2,1,Pedal cyclist,Male,65+,Slightly injured,,,Other,,,Pedal cycle
2017,3024,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3025,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3025,1,2,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2017,3025,1,3,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2017,3025,2,4,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,3026,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3026,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2017,3026,1,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2017,3026,1,4,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2017,3026,1,5,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2017,3027,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,3028,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3028,1,2,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,3028,2,3,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3028,2,4,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2017,3028,3,5,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3028,4,6,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,3028,5,7,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3029,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3030,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3031,1,1,Motorcyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle (125cc and above)
2017,3032,1,1,Vehicle passenger - front,Male,Under 10,Slightly injured,,,Other,,,Car
2017,3033,0,1,Pedestrian,Female,65+,Seriously injured,In centre of carriageway,Crossing from drivers offside,Other,Not a bus or coach passenger,,
2017,3034,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,3035,0,1,Pedestrian,Female,35-44,Seriously injured,"In carriageway, not crossing",Walking in carriageway back to traffic,Other,Not a bus or coach passenger,No,
2017,3035,0,2,Pedestrian,Female,35-44,Slightly injured,"In carriageway, not crossing",Walking in carriageway back to traffic,Other,Not a bus or coach passenger,No,
2017,3035,0,3,Pedestrian,Female,35-44,Slightly injured,"In carriageway, not crossing",Walking in carriageway back to traffic,Other,Not a bus or coach passenger,No,
2017,3036,2,1,Motorcyclist,Male,45-54,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,3037,0,1,Pedestrian,Male,Under 10,Slightly injured,,,Other,,,
2017,3038,1,1,Motorcyclist,Male,55-64,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,3039,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3040,0,1,Pedestrian,Female,Under 10,Slightly injured,,,Other,,,
2017,3041,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3042,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,3043,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3044,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,3044,2,2,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,3045,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,3046,2,1,Driver,Male,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3047,2,1,Motorcyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle (125cc and above)
2017,3048,1,1,Vehicle passenger - rear,Male,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car (used as taxi)
2017,3049,1,1,Motorcyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle (125cc and above)
2017,3050,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3050,1,2,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2017,3050,2,3,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3051,2,1,Pedal cyclist,Female,45-54,Slightly injured,,,Other,,,Pedal cycle
2017,3052,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3053,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3054,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3055,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3055,2,2,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,3056,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3057,2,1,Pedal cyclist,Male,25-34,Slightly injured,,,Other,,,Pedal cycle
2017,3058,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3059,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3060,2,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,3061,0,1,Pedestrian,Male,17-24,Slightly injured,,,Other,,,
2017,3062,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3063,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,3063,2,2,Vehicle passenger - rear,Female,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,3064,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,3064,1,2,Vehicle passenger - front,Male,65+,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,3064,1,3,Vehicle passenger - front,Male,Under 10,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,3065,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3066,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3066,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,3067,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3067,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,3068,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3068,2,2,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2017,3069,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3070,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3071,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2017,3072,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Agricultural vehicle
2017,3073,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3074,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3075,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,3075,1,2,Vehicle passenger - rear,Female,45-54,Slightly injured,,,Other,,,Car
2017,3075,2,3,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3076,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3077,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3078,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3079,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,3079,1,2,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2017,3079,1,3,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2017,3080,2,1,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car (used as taxi)
2017,3081,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3081,1,2,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2017,3081,1,3,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2017,3081,1,4,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2017,3082,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2017,3083,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,3083,1,2,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,3083,1,3,Vehicle passenger - rear,Female,25-34,Slightly injured,,,Other,,,Car
2017,3084,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3085,1,1,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2017,3086,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,3086,2,2,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3087,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3087,1,2,Vehicle passenger - front,Male,10-16,Slightly injured,,,Other,,,Car
2017,3088,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3088,1,2,Vehicle passenger - front,Male,45-54,Slightly injured,,,Other,,,Car
2017,3089,2,1,Pedal cyclist,Male,10-16,Slightly injured,,,Other,,,Pedal cycle
2017,3090,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,3090,1,2,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2017,3091,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3091,1,2,Vehicle passenger - rear,Female,35-44,Slightly injured,,,Other,,,Car
2017,3091,1,3,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2017,3092,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3093,2,1,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2017,3094,2,1,Pedal cyclist,Male,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,3095,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,3095,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,3095,1,3,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2017,3096,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3096,2,2,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3097,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,3098,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2017,3098,1,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2017,3098,2,3,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,3099,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3100,1,1,Driver,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3100,2,2,Vehicle passenger - rear,Male,10-16,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3100,2,3,Vehicle passenger - rear,Female,Under 10,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3100,2,4,Vehicle passenger - rear,Female,Under 10,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3100,2,5,Vehicle passenger - rear,Male,Under 10,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3101,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3102,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3103,1,1,Driver,Male,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3103,1,2,Vehicle passenger - front,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3104,1,1,Pillion passenger,Female,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle (125cc and above)
2017,3105,2,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,3106,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car (used as taxi)
2017,3106,1,2,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car (used as taxi)
2017,3106,1,3,Vehicle passenger - rear,Female,25-34,Slightly injured,,,Other,,,Car (used as taxi)
2017,3106,1,4,Vehicle passenger - rear,Female,45-54,Slightly injured,,,Other,,,Car (used as taxi)
2017,3106,1,5,Vehicle passenger - rear,Female,45-54,Slightly injured,,,Other,,,Car (used as taxi)
2017,3107,0,1,Pedestrian,Male,65+,Slightly injured,,,Other,,,
2017,3108,2,1,Motorcyclist,Male,45-54,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,3109,1,1,Motorcyclist,Male,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Motorcycle (125cc and above)
2017,3110,1,1,Vehicle passenger - rear,Female,45-54,Slightly injured,,,Other,,,Car
2017,3110,1,2,Vehicle passenger - rear,Male,10-16,Slightly injured,,,Other,,,Car
2017,3110,2,3,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,3111,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3112,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3112,2,2,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,3112,2,3,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2017,3113,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3113,1,2,Vehicle passenger - front,Male,Under 10,Slightly injured,,,Other,,,Car
2017,3113,1,3,Vehicle passenger - rear,Male,25-34,Slightly injured,,,Other,,,Car
2017,3114,0,1,Pedestrian,Male,25-34,Slightly injured,,,Other,,,
2017,3115,2,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3116,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3117,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3118,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2017,3119,3,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3119,3,2,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2017,3120,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3121,1,1,Motorcyclist,Male,25-34,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,3122,2,1,Motorcyclist,Male,17-24,Slightly injured,,,Other,,,Motorcycle (under 125cc)
2017,3123,1,1,Motorcyclist,Male,45-54,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2017,3124,2,1,Pedal cyclist,Female,35-44,Slightly injured,,,Other,,,Pedal cycle
2017,3125,2,1,Pedal cyclist,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2017,3126,2,1,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Car
2017,3127,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3128,1,1,Driver,Male,55-64,Fatal,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2017,3129,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3130,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2017,3131,1,1,Driver,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3132,0,1,Pedestrian,Female,65+,Slightly injured,,,Other,,,
2017,3133,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3134,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3134,1,2,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2017,3134,1,3,Vehicle passenger - rear,Female,25-34,Slightly injured,,,Other,,,Car
2017,3134,1,4,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2017,3134,1,5,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2017,3135,2,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2017,3136,2,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,3137,1,1,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,3138,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2017,3139,2,1,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2017,3140,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2017,3140,1,2,Vehicle passenger - front,Male,45-54,Slightly injured,,,Other,,,Car
2017,3141,1,1,Driver,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2017,3142,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2017,3142,2,2,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2017,3143,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3144,2,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2017,3144,1,2,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2017,3145,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2017,3145,1,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
